GRIDID,FID_1,Id,POINT_X,POINT_Y,GRIDID_1
153173,153173,0,-83.6983433589,39.0030675358,153173
153174,153174,0,-83.6405592629,38.9972956093,153174
153175,153175,0,-83.5827843561,38.9914967945,153175
153176,153176,0,-83.5250186792,38.9856710979,153176
153177,153177,0,-83.4672622726,38.9798185259,153177
153178,153178,0,-83.4095151767,38.9739390851,153178
153179,153179,0,-83.351777432,38.9680327819,153179
153180,153180,0,-83.2940490786,38.962099623,153180
153181,153181,0,-83.2363301571,38.9561396148,153181
153182,153182,0,-83.1786207075,38.950152764,153182
153183,153183,0,-83.1209207702,38.9441390772,153183
153184,153184,0,-83.0632303853,38.9380985611,153184
153185,153185,0,-83.0055495929,38.9320312223,153185
153186,153186,0,-82.9478784332,38.9259370675,153186
153187,153187,0,-82.8902169462,38.9198161035,153187
153188,153188,0,-82.8325651719,38.913668337,153188
153189,153189,0,-82.7749231503,38.9074937748,153189
153190,153190,0,-82.7172909212,38.9012924237,153190
153191,153191,0,-82.6596685247,38.8950642906,153191
153192,153192,0,-82.6020560005,38.8888093822,153192
153193,153193,0,-82.5444533885,38.8825277055,153193
153194,153194,0,-82.4868607283,38.8762192674,153194
153195,153195,0,-82.4292780598,38.8698840748,153195
153973,153973,0,-83.8643270012,39.0644692934,153973
153974,153974,0,-83.8064809738,39.0587745627,153974
153975,153975,0,-83.7486440303,39.053052909,153975
153976,153976,0,-83.6908162117,39.0473043387,153976
153977,153977,0,-83.6329975584,39.0415288581,153977
153978,153978,0,-83.5751881112,39.0357264738,153978
153979,153979,0,-83.5173879105,39.0298971922,153979
153980,153980,0,-83.459596997,39.0240410197,153980
153981,153981,0,-83.4018154111,39.0181579629,153981
153982,153982,0,-83.3440431933,39.0122480283,153982
153983,153983,0,-83.2862803839,39.0063112225,153983
153984,153984,0,-83.2285270234,39.000347552,153984
153985,153985,0,-83.1707831521,38.9943570236,153985
153986,153986,0,-83.1130488103,38.9883396438,153986
153987,153987,0,-83.0553240382,38.9822954192,153987
153988,153988,0,-82.997608876,38.9762243567,153988
153989,153989,0,-82.9399033639,38.9701264629,153989
153990,153990,0,-82.882207542,38.9640017445,153990
153991,153991,0,-82.8245214505,38.9578502084,153991
153992,153992,0,-82.7668451292,38.9516718613,153992
153993,153993,0,-82.7091786183,38.9454667101,153993
153994,153994,0,-82.6515219577,38.9392347615,153994
153995,153995,0,-82.5938751873,38.9329760226,153995
153996,153996,0,-82.5362383469,38.9266905002,153996
153997,153997,0,-82.4786114764,38.9203782011,153997
153998,153998,0,-82.4209946156,38.9140391324,153998
154778,154778,0,-83.8568945816,39.1087165712,154778
154779,154779,0,-83.7990139066,39.1030183254,154779
154780,154780,0,-83.7411423321,39.097293141,154780
154781,154781,0,-83.683279899,39.0915410244,154781
154782,154782,0,-83.6254266479,39.085761982,154782
154783,154783,0,-83.5675826196,39.0799560203,154783
154784,154784,0,-83.5097478547,39.0741231457,154784
154785,154785,0,-83.4519223938,39.0682633647,154785
154786,154786,0,-83.3941062774,39.0623766839,154786
154787,154787,0,-83.3362995461,39.0564631099,154787
154788,154788,0,-83.2785022403,39.0505226491,154788
154789,154789,0,-83.2207144006,39.0445553083,154789
154790,154790,0,-83.1629360672,39.0385610941,154790
154791,154791,0,-83.1051672806,39.032540013,154791
154792,154792,0,-83.0474080811,39.0264920719,154792
154793,154793,0,-82.989658509,39.0204172774,154793
154794,154794,0,-82.9319186044,39.0143156363,154794
154795,154795,0,-82.8741884076,39.0081871553,154795
154796,154796,0,-82.8164679587,39.0020318412,154796
154797,154797,0,-82.7587572979,38.9958497009,154797
154798,154798,0,-82.7010564651,38.9896407411,154798
154799,154799,0,-82.6433655005,38.9834049688,154799
154800,154800,0,-82.5856844439,38.9771423908,154800
154801,154801,0,-82.5280133354,38.9708530142,154801
154802,154802,0,-82.4703522148,38.9645368457,154802
154803,154803,0,-82.412701122,38.9581938924,154803
154804,154804,0,-82.3550600968,38.9518241613,154804
155582,155582,0,-83.7915377388,39.1472620134,155582
155583,155583,0,-83.7336314926,39.1415332905,155583
155584,155584,0,-83.6757344043,39.1357776197,155584
155585,155585,0,-83.6178465147,39.1299950075,155585
155586,155586,0,-83.5599678647,39.1241854604,155586
155587,155587,0,-83.5020984949,39.1183489849,155587
155588,155588,0,-83.4442384459,39.1124855875,155588
155589,155589,0,-83.3863877586,39.1065952747,155589
155590,155590,0,-83.3285464733,39.1006780531,155590
155591,155591,0,-83.2707146307,39.0947339294,155591
155592,155592,0,-83.2128922713,39.0887629101,155592
155593,155593,0,-83.1550794356,39.0827650019,155593
155594,155594,0,-83.0972761639,39.0767402115,155594
155595,155595,0,-83.0394824967,39.0706885455,155595
155596,155596,0,-82.9816984743,39.0646100108,155596
155597,155597,0,-82.9239241371,39.0585046141,155597
155598,155598,0,-82.8661595252,39.0523723621,155598
155599,155599,0,-82.8084046789,39.0462132618,155599
155600,155600,0,-82.7506596384,39.0400273198,155600
155601,155601,0,-82.6929244438,39.0338145431,155601
155602,155602,0,-82.6351991351,39.0275749385,155602
155603,155603,0,-82.5774837525,39.0213085131,155603
155604,155604,0,-82.519778336,39.0150152737,155604
155605,155605,0,-82.4620829255,39.0086952272,155605
155606,155606,0,-82.4043975608,39.0023483807,155606
156393,156393,0,-83.8420025466,39.1972109526,156393
156394,156394,0,-83.784052454,39.1915056532,156394
156395,156395,0,-83.7261114951,39.1857733839,156395
156396,156396,0,-83.6681797108,39.1800141511,156396
156397,156397,0,-83.610257142,39.1742279613,156397
156398,156398,0,-83.5523438295,39.1684148209,156398
156399,156399,0,-83.4944398141,39.1625747365,156399
156400,156400,0,-83.4365451366,39.1567077146,156400
156401,156401,0,-83.3786598376,39.1508137618,156401
156402,156402,0,-83.3207839578,39.1448928846,156402
156403,156403,0,-83.2629175379,39.1389450897,156403
156404,156404,0,-83.2050606184,39.1329703838,156404
156405,156405,0,-83.1472132398,39.1269687735,156405
156406,156406,0,-83.0893754427,39.1209402655,156406
156407,156407,0,-83.0315472675,39.1148848665,156407
156408,156408,0,-82.9737287546,39.1088025833,156408
156409,156409,0,-82.9159199444,39.1026934227,156409
156410,156410,0,-82.8581208772,39.0965573914,156410
156411,156411,0,-82.8003315933,39.0903944963,156411
156412,156412,0,-82.742552133,39.0842047443,156412
156413,156413,0,-82.6847825364,39.0779881423,156413
156414,156414,0,-82.6270228438,39.071744697,156414
156415,156415,0,-82.5692730951,39.0654744156,156415
156416,156416,0,-82.5115333306,39.0591773049,156416
156417,156417,0,-82.4538035902,39.0528533719,156417
156418,156418,0,-82.3960839139,39.0465026236,156418
157206,157206,0,-83.8345428982,39.2414581096,157206
157207,157207,0,-83.7765580354,39.2357492717,157207
157208,157208,0,-83.7185823229,39.2300134482,157208
157209,157209,0,-83.6606158018,39.2242506454,157209
157210,157210,0,-83.6026585129,39.21846087,157210
157211,157211,0,-83.5447104972,39.2126441283,157211
157212,157212,0,-83.4867717955,39.206800427,157212
157213,157213,0,-83.4288424487,39.2009297726,157213
157214,157214,0,-83.3709224975,39.1950321717,157214
157215,157215,0,-83.3130119826,39.1891076308,157215
157216,157216,0,-83.2551109447,39.1831561567,157216
157217,157217,0,-83.1972194245,39.177177756,157217
157218,157218,0,-83.1393374626,39.1711724353,157218
157219,157219,0,-83.0814650996,39.1651402015,157219
157220,157220,0,-83.0236023759,39.1590810612,157220
157221,157221,0,-82.9657493321,39.1529950212,157221
157222,157222,0,-82.9079060087,39.1468820884,157222
157223,157223,0,-82.8500724459,39.1407422695,157223
157224,157224,0,-82.7922486842,39.1345755713,157224
157225,157225,0,-82.7344347639,39.1283820009,157225
157226,157226,0,-82.6766307252,39.122161565,157226
157227,157227,0,-82.6188366084,39.1159142705,157227
157228,157228,0,-82.5610524536,39.1096401246,157228
157229,157229,0,-82.503278301,39.103339134,157229
157230,157230,0,-82.4455141908,39.0970113059,157230
157231,157231,0,-82.3877601628,39.0906566473,157231
158022,158022,0,-83.6530426605,39.2684871293,158022
158023,158023,0,-83.5950506107,39.2626937603,158023
158024,158024,0,-83.5370678509,39.2568734094,158024
158025,158025,0,-83.4790944221,39.2510260832,158025
158026,158026,0,-83.4211303652,39.2451517882,158026
158027,158027,0,-83.3631757209,39.2392505311,158027
158028,158028,0,-83.3052305302,39.2333223184,158028
158029,158029,0,-83.2472948338,39.2273671569,158029
158030,158030,0,-83.1893686723,39.2213850532,158030
158031,158031,0,-83.1314520865,39.215376014,158031
158032,158032,0,-83.0735451171,39.2093400461,158032
158033,158033,0,-83.0156478045,39.2032771562,158033
158034,158034,0,-82.9577601894,39.1971873511,158034
158035,158035,0,-82.8998823122,39.1910706377,158035
158036,158036,0,-82.8420142135,39.1849270227,158036
158037,158037,0,-82.7841559337,39.1787565131,158037
158038,158038,0,-82.7263075131,39.1725591157,158038
158039,158039,0,-82.668468992,39.1663348375,158039
158040,158040,0,-82.6106404109,39.1600836854,158040
158041,158041,0,-82.5528218099,39.1538056664,158041
158042,158042,0,-82.4950132292,39.1475007875,158042
158043,158043,0,-82.437214709,39.1411690556,158043
158841,158841,0,-83.4714076768,39.2952517317,158841
158842,158842,0,-83.4134088689,39.2893737881,158842
158843,158843,0,-83.3554194909,39.2834688666,158843
158844,158844,0,-83.2974395836,39.277536974,158844
158845,158845,0,-83.2394691879,39.2715781169,158845
158846,158846,0,-83.1815083445,39.265592302,158846
158847,158847,0,-83.1235570942,39.259579536,158847
158848,158848,0,-83.0656154776,39.2535398258,158848
158849,158849,0,-83.0076835356,39.247473178,158849
158850,158850,0,-82.9497613087,39.2413795995,158850
158851,158851,0,-82.8918488374,39.2352590971,158851
158852,158852,0,-82.8339461623,39.2291116777,158852
158853,158853,0,-82.7760533239,39.2229373482,158853
158854,158854,0,-82.7181703627,39.2167361154,158854
158855,158855,0,-82.660297319,39.2105079864,158855
158856,158856,0,-82.6024342333,39.2042529681,158856
158857,158857,0,-82.5445811458,39.1979710674,158857
158858,158858,0,-82.4867380968,39.1916622915,158858
158859,158859,0,-82.4289051266,39.1853266473,158859
159656,159656,0,-83.5217545484,39.3453319996,159656
159657,159657,0,-83.4637115426,39.3394773994,159657
159658,159658,0,-83.4056779429,39.333595799,159658
159659,159659,0,-83.3476537902,39.3276872051,159659
159660,159660,0,-83.2896391254,39.3217516244,159660
159661,159661,0,-83.2316339896,39.3157890635,159661
159662,159662,0,-83.1736384235,39.3097995292,159662
159663,159663,0,-83.115652468,39.3037830282,159663
159664,159664,0,-83.0576761638,39.2977395672,159664
159665,159665,0,-82.9997095516,39.2916691532,159665
159666,159666,0,-82.9417526722,39.2855717929,159666
159667,159667,0,-82.8838055663,39.2794474932,159667
159668,159668,0,-82.8258682743,39.2732962609,159668
159669,159669,0,-82.767940837,39.267118103,159669
159670,159670,0,-82.7100232947,39.2609130264,159670
159671,159671,0,-82.6521156881,39.254681038,159671
159672,159672,0,-82.5942180574,39.2484221449,159672
159673,159673,0,-82.5363304432,39.242136354,159673
159674,159674,0,-82.4784528857,39.2358236725,159674
159675,159675,0,-82.4205854252,39.2294841072,159675
160473,160473,0,-83.5140838581,39.3895613623,160473
160474,160474,0,-83.4560060023,39.383703113,160474
160475,160475,0,-83.3979375697,39.3778178478,160475
160476,160476,0,-83.3398786014,39.3719055733,160476
160477,160477,0,-83.2818291384,39.3659662962,160477
160478,160478,0,-83.2237892216,39.3600000233,160478
160479,160479,0,-83.165758892,39.3540067613,160479
160480,160480,0,-83.1077381904,39.347986517,160480
160481,160481,0,-83.0497271578,39.3419392971,160481
160482,160482,0,-82.9917258349,39.3358651085,160482
160483,160483,0,-82.9337342624,39.329763958,160483
160484,160484,0,-82.8757524812,39.3236358525,160484
160485,160485,0,-82.8177805318,39.317480799,160485
160486,160486,0,-82.7598184549,39.3112988042,160486
160487,160487,0,-82.7018662912,39.3050898752,160487
160488,160488,0,-82.6439240811,39.2988540189,160488
160489,160489,0,-82.5859918651,39.2925912425,160489
160490,160490,0,-82.5280696838,39.2863015528,160490
160491,160491,0,-82.4701575775,39.2799849569,160491
160492,160492,0,-82.4122555866,39.273641462,160492
161291,161291,0,-83.4482910388,39.4279288995,161291
161298,161298,0,-83.0417684421,39.3861390422,161298
161299,161299,0,-82.9837323676,39.3800610706,161299
161300,161300,0,-82.9257060614,39.3739561215,161300
161301,161301,0,-82.8676895642,39.3678242018,161301
161302,161302,0,-82.8096829167,39.3616653185,161302
161303,161303,0,-82.7516861598,39.3554794783,161303
161304,161304,0,-82.693699334,39.3492666884,161304
161305,161305,0,-82.63572248,39.3430269557,161305
161306,161306,0,-82.5777556382,39.3367602872,161306
161307,161307,0,-82.5197988494,39.3304666901,161307
161308,161308,0,-82.4618521539,39.3241461713,161308
162115,162115,0,-83.033799999,39.4303388292,162115
162116,162116,0,-82.9757291321,39.4242570662,162116
162117,162117,0,-82.9176680513,39.4181483101,162117
162118,162118,0,-82.8596167974,39.4120125678,162118
162119,162119,0,-82.8015754112,39.4058498461,162119
162120,162120,0,-82.7435439335,39.3996601521,162120
162121,162121,0,-82.685522405,39.3934434927,162121
162122,162122,0,-82.6275108665,39.3871998749,162122
162123,162123,0,-82.5695093585,39.3809293059,162123
162124,162124,0,-82.5115179216,39.3746317926,162124
162940,162940,0,-82.5032268821,39.4187968869,162940
163747,163747,0,-82.9596932851,39.5126492654,163747
164561,164561,0,-83.0098361276,39.5629387103,164561
164562,164562,0,-82.9516606379,39.5568455227,164562
164563,164563,0,-82.8934949879,39.5507252947,164563
165376,165376,0,-83.0018285971,39.6071389339,165376
165377,165377,0,-82.943618151,39.6010419211,165377
165378,165378,0,-82.8854175625,39.5949178522,165378
166193,166193,0,-82.9355658063,39.6452384877,166193
166194,166194,0,-82.8773302383,39.6391105692,166194
177574,177574,0,-83.4684732491,40.3302300852,177574
177575,177575,0,-83.4096344803,40.3243480264,177575
178397,178397,0,-83.460663728,40.3744751573,178397
178398,178398,0,-83.4017891524,40.3685892987,178398
180029,180029,0,-84.3894491388,40.5535286378,180029
180030,180030,0,-84.3303525014,40.5480747844,180030
180031,180031,0,-84.2712649335,40.5425934036,180031
180032,180032,0,-84.2121864787,40.537084502,180032
180033,180033,0,-84.1531171807,40.5315480861,180033
180043,180043,0,-83.5629373681,40.4746721261,180043
180044,180044,0,-83.5039716555,40.4688335,180044
180853,180853,0,-84.441329773,40.6032646921,180853
180854,180854,0,-84.3821878785,40.5978348333,180854
180855,180855,0,-84.3230550267,40.5923774236,180855
180856,180856,0,-84.2639312614,40.5868924695,180856
180857,180857,0,-84.2048166261,40.5813799775,180857
180858,180858,0,-84.1457111645,40.5758399545,180858
180865,180865,0,-83.7322334525,40.5362894862,180865
180866,180866,0,-83.6732029458,40.5305294571,180866
180867,180867,0,-83.6141820036,40.5247419579,180867
180868,180868,0,-83.5551706689,40.5189269958,180868
180869,180869,0,-83.496168985,40.5130845777,180869
180870,180870,0,-83.4371769949,40.5072147105,180870
181679,181679,0,-84.4340957449,40.647575357,181679
181680,181680,0,-84.3749175755,40.6421419509,181680
181681,181681,0,-84.3157484657,40.6366809767,181681
181682,181682,0,-84.2565884592,40.6311924412,181682
181683,181683,0,-84.1974375997,40.6256763509,181683
181684,181684,0,-84.138295931,40.6201327125,181684
181685,181685,0,-84.0791634967,40.6145615327,181685
181686,181686,0,-84.0200403405,40.6089628182,181686
181687,181687,0,-83.9609265058,40.6033365758,181687
181690,181690,0,-83.7836413665,40.5862927493,181690
181691,181691,0,-83.7245652531,40.5805564634,181691
181692,181692,0,-83.6654986785,40.5747926839,181692
181693,181693,0,-83.6064416861,40.5690014177,181693
181694,181694,0,-83.547394319,40.5631826717,181694
181695,181695,0,-83.4883566206,40.5573364529,181695
181696,181696,0,-83.429328634,40.5514627684,181696
181697,181697,0,-83.3703104024,40.5455616251,181697
181698,181698,0,-83.3113019688,40.5396330303,181698
181700,181700,0,-83.1933146679,40.5276935142,181700
181701,181701,0,-83.1343358866,40.5216826072,181701
182501,182501,0,-84.7230597489,40.7186577826,182501
182502,182502,0,-84.6638005383,40.7133588447,182502
182505,182505,0,-84.4860762215,40.6972963507,182505
182506,182506,0,-84.426852701,40.6918869808,182506
182507,182507,0,-84.367638213,40.6864500192,182507
182508,182508,0,-84.3084328013,40.6809854726,182508
182509,182509,0,-84.2492365099,40.6754933476,182509
182510,182510,0,-84.1900493826,40.6699736507,182510
182511,182511,0,-84.1308714632,40.6644263888,182511
182512,182512,0,-84.0717027953,40.6588515685,182512
182513,182513,0,-84.0125434226,40.6532491966,182513
182514,182514,0,-83.9533933889,40.6476192798,182514
182515,182515,0,-83.8942527378,40.641961825,182515
182517,182517,0,-83.7759997573,40.6305643286,182517
182518,182518,0,-83.7168875149,40.6248243008,182518
182519,182519,0,-83.6577848291,40.6190567625,182519
182520,182520,0,-83.5986917432,40.6132617206,182520
182521,182521,0,-83.5396083005,40.6074391821,182521
182522,182522,0,-83.4805345444,40.6015891541,182522
182523,182523,0,-83.4214705182,40.5957116436,182523
182524,182524,0,-83.362416265,40.5898066577,182524
182525,182525,0,-83.303371828,40.5838742033,182525
182526,182526,0,-83.2443372504,40.5779142878,182526
182527,182527,0,-83.1853125752,40.5719269183,182527
182528,182528,0,-83.1262978454,40.5659121018,182528
182529,182529,0,-83.0672931041,40.5598698458,182529
183328,183328,0,-84.8346074913,40.7735098548,183328
183329,183329,0,-84.7752942215,40.7682627285,183329
183330,183330,0,-84.7159897362,40.7629879544,183330
183331,183331,0,-84.6566940797,40.7576855389,183331
183332,183332,0,-84.5974072961,40.7523554884,183332
183333,183333,0,-84.5381294297,40.7469978094,183333
183334,183334,0,-84.4788605245,40.7416125086,183334
183335,183335,0,-84.4196006246,40.7361995923,183335
183336,183336,0,-84.360349774,40.7307590673,183336
183337,183337,0,-84.3011080167,40.7252909402,183337
183338,183338,0,-84.2418753966,40.7197952175,183338
183339,183339,0,-84.1826519577,40.7142719059,183339
183340,183340,0,-84.1234377437,40.7087210123,183340
183341,183341,0,-84.0642327985,40.7031425432,183341
183342,183342,0,-84.0050371659,40.6975365056,183342
183343,183343,0,-83.9458508895,40.6919029061,183343
183344,183344,0,-83.8866740132,40.6862417516,183344
183345,183345,0,-83.8275065804,40.6805530489,183345
183346,183346,0,-83.7683486349,40.674836805,183346
183347,183347,0,-83.7092002202,40.6690930268,183347
183348,183348,0,-83.6500613797,40.6633217212,183348
183349,183349,0,-83.590932157,40.6575228952,183349
183350,183350,0,-83.5318125954,40.6516965557,183350
183351,183351,0,-83.4727027384,40.6458427099,183351
183352,183352,0,-83.4136026293,40.6399613647,183352
183353,183353,0,-83.3545123114,40.6340525274,183353
183354,183354,0,-83.2954318279,40.6281162049,183354
183355,183355,0,-83.236361222,40.6221524045,183355
183356,183356,0,-83.1773005369,40.6161611333,183356
183357,183357,0,-83.1182498157,40.6101423986,183357
184158,184158,0,-84.8276016793,40.8178480027,184158
184159,184159,0,-84.7682518865,40.8125974253,184159
184160,184160,0,-84.7089108947,40.8073191828,184160
184161,184161,0,-84.6495787481,40.8020132817,184161
184162,184162,0,-84.590255491,40.7966797283,184162
184163,184163,0,-84.5309411677,40.7913185294,184163
184164,184164,0,-84.4716358223,40.7859296913,184164
184165,184165,0,-84.4123394989,40.7805132206,184165
184166,184166,0,-84.3530522418,40.7750691241,184166
184167,184167,0,-84.2937740949,40.7695974082,184167
184168,184168,0,-84.2345051022,40.7640980797,184168
184169,184169,0,-84.1752453077,40.7585711453,184169
184170,184170,0,-84.1159947554,40.7530166117,184170
184171,184171,0,-84.0567534892,40.7474344857,184171
184172,184172,0,-83.9975215528,40.741824774,184172
184173,184173,0,-83.9382989902,40.7361874834,184173
184174,184174,0,-83.879085845,40.7305226209,184174
184175,184175,0,-83.819882161,40.7248301933,184175
184176,184176,0,-83.7606879818,40.7191102074,184176
184177,184177,0,-83.7015033511,40.7133626703,184177
184178,184178,0,-83.6423283126,40.7075875888,184178
184179,184179,0,-83.5831629096,40.7017849701,184179
184180,184180,0,-83.5240071858,40.695954821,184180
184181,184181,0,-83.4648611845,40.6900971488,184181
184182,184182,0,-83.4057249492,40.6842119603,184182
184183,184183,0,-83.3465985233,40.6782992629,184183
184184,184184,0,-83.2874819501,40.6723590635,184184
184185,184185,0,-83.2283752728,40.6663913695,184185
184186,184186,0,-83.1692785348,40.6603961879,184186
184190,184190,0,-82.9329918375,40.6361407313,184190
184191,184191,0,-82.8739454423,40.6300082211,184191
184988,184988,0,-84.8205871107,40.862187252,184988
184989,184989,0,-84.7612007506,40.8569332157,184989
184990,184990,0,-84.7018232079,40.8516514969,184990
184991,184991,0,-84.6424545269,40.8463421022,184991
184992,184992,0,-84.5830947521,40.8410050381,184992
184993,184993,0,-84.5237439277,40.8356403111,184993
184994,184994,0,-84.4644020979,40.8302479278,184994
184995,184995,0,-84.4050693071,40.8248278947,184995
184996,184996,0,-84.3457455993,40.8193802185,184996
184997,184997,0,-84.2864310187,40.8139049058,184997
184998,184998,0,-84.2271256095,40.8084019634,184998
184999,184999,0,-84.1678294156,40.8028713979,184999
185000,185000,0,-84.1085424811,40.7973132161,185000
185001,185001,0,-84.0492648499,40.7917274248,185001
185002,185002,0,-83.989996566,40.7861140307,185002
185003,185003,0,-83.9307376733,40.7804730407,185003
185004,185004,0,-83.8714882155,40.7748044618,185004
185005,185005,0,-83.8122482366,40.7691083007,185005
185006,185006,0,-83.7530177802,40.7633845644,185006
185007,185007,0,-83.69379689,40.7576332598,185007
185008,185008,0,-83.6345856098,40.751854394,185008
185009,185009,0,-83.5753839831,40.746047974,185009
185010,185010,0,-83.5161920535,40.7402140067,185010
185011,185011,0,-83.4570098646,40.7343524994,185011
185012,185012,0,-83.3978374598,40.728463459,185012
185013,185013,0,-83.3386748826,40.7225468927,185013
185014,185014,0,-83.2795221764,40.7166028077,185014
185015,185015,0,-83.2203793845,40.7106312112,185015
185016,185016,0,-83.1612465502,40.7046321104,185016
185019,185019,0,-82.9839082258,40.6864698546,185019
185020,185020,0,-82.9248156543,40.6803608094,185020
185021,185021,0,-82.8657332564,40.6742242963,185021
185022,185022,0,-82.8066610749,40.6680603229,185022
185818,185818,0,-84.8135637691,40.906527632,185818
185819,185819,0,-84.7541407973,40.9012701288,185819
185820,185820,0,-84.6947266593,40.8959849259,185820
185821,185821,0,-84.6353213997,40.8906720298,185821
185822,185822,0,-84.5759250628,40.8853314469,185822
185823,185823,0,-84.516537693,40.8799631839,185823
185824,185824,0,-84.4571593347,40.8745672472,185824
185825,185825,0,-84.3977900321,40.8691436436,185825
185826,185826,0,-84.3384298296,40.8636923796,185826
185827,185827,0,-84.2790787713,40.858213462,185827
185828,185828,0,-84.2197369014,40.8527068974,185828
185829,185829,0,-84.1604042641,40.8471726926,185829
185830,185830,0,-84.1010809034,40.8416108543,185830
185831,185831,0,-84.0417668634,40.8360213894,185831
185832,185832,0,-83.9824621881,40.8304043046,185832
185833,185833,0,-83.9231669214,40.8247596069,185833
185834,185834,0,-83.8638811073,40.8190873031,185834
185835,185835,0,-83.8046047897,40.8133874001,185835
185836,185836,0,-83.7453380123,40.8076599049,185836
185837,185837,0,-83.686080819,40.8019048244,185837
185838,185838,0,-83.6268332535,40.7961221656,185838
185839,185839,0,-83.5675953595,40.7903119357,185839
185840,185840,0,-83.5083671806,40.7844741416,185840
185841,185841,0,-83.4491487605,40.7786087905,185841
185842,185842,0,-83.3899401428,40.7727158894,185842
185843,185843,0,-83.3307413709,40.7667954456,185843
185844,185844,0,-83.2715524883,40.7608474662,185844
185845,185845,0,-83.2123735385,40.7548719584,185845
185846,185846,0,-83.1532045648,40.7488689294,185846
185847,185847,0,-83.0940456106,40.7428383866,185847
185848,185848,0,-83.0348967192,40.7367803373,185848
185849,185849,0,-82.9757579338,40.7306947887,185849
185850,185850,0,-82.9166292977,40.7245817482,185850
185851,185851,0,-82.8575108539,40.7184412232,185851
185852,185852,0,-82.7984026456,40.7122732212,185852
185853,185853,0,-82.7393047159,40.7060777495,185853
186650,186650,0,-84.8065316382,40.9508691719,186650
186651,186651,0,-84.7470720102,40.9456081941,186651
186652,186652,0,-84.6876212325,40.9403194991,186652
186653,186653,0,-84.6281793497,40.9350030936,186653
186654,186654,0,-84.5687464064,40.9296589839,186654
186655,186655,0,-84.5093224469,40.9242871768,186655
186656,186656,0,-84.4499075157,40.9188876788,186656
186657,186657,0,-84.3905016572,40.9134604965,186657
186658,186658,0,-84.3311049157,40.9080056366,186658
186659,186659,0,-84.2717173355,40.9025231058,186659
186660,186660,0,-84.2123389608,40.8970129109,186660
186661,186661,0,-84.152969836,40.8914750585,186661
186662,186662,0,-84.0936100051,40.8859095555,186662
186663,186663,0,-84.0342595122,40.8803164086,186663
186664,186664,0,-83.9749184015,40.8746956248,186664
186665,186665,0,-83.915586717,40.8690472109,186665
186666,186666,0,-83.8562645027,40.8633711738,186666
186667,186667,0,-83.7969518025,40.8576675204,186667
186668,186668,0,-83.7376486604,40.8519362577,186668
186669,186669,0,-83.6783551201,40.8461773927,186669
186670,186670,0,-83.6190712256,40.8403909325,186670
186671,186671,0,-83.5597970207,40.834576884,186671
186672,186672,0,-83.5005325489,40.8287352544,186672
186673,186673,0,-83.4412778541,40.8228660508,186673
186674,186674,0,-83.3820329799,40.8169692804,186674
186675,186675,0,-83.3227979698,40.8110449502,186675
186676,186676,0,-83.2635728674,40.8050930675,186676
186677,186677,0,-83.2043577163,40.7991136396,186677
186678,186678,0,-83.1451525599,40.7931066737,186678
186679,186679,0,-83.0859574415,40.7870721771,186679
186680,186680,0,-83.0267724047,40.7810101571,186680
186681,186681,0,-82.9675974926,40.774920621,186681
186682,186682,0,-82.9084327486,40.7688035763,186682
186683,186683,0,-82.849278216,40.7626590304,186683
186684,186684,0,-82.7901339378,40.7564869907,186684
186685,186685,0,-82.7309999572,40.7502874646,186685
187483,187483,0,-84.7994907015,40.9952119012,187483
187484,187484,0,-84.7399943726,40.9899474408,187484
187485,187485,0,-84.6805069107,40.9846552458,187485
187486,187486,0,-84.6210283603,40.9793353229,187486
187487,187487,0,-84.561558766,40.9739876785,187487
187488,187488,0,-84.5020981724,40.9686123192,187488
187489,187489,0,-84.442646624,40.9632092517,187489
187490,187490,0,-84.3832041652,40.9577784827,187490
187491,187491,0,-84.3237708404,40.9523200187,187491
187492,187492,0,-84.264346694,40.9468338666,187492
187493,187493,0,-84.2049317704,40.941320033,187493
187494,187494,0,-84.1455261139,40.9357785248,187494
187495,187495,0,-84.0861297686,40.9302093487,187495
187496,187496,0,-84.0267427788,40.9246125115,187496
187497,187497,0,-83.9673651887,40.9189880203,187497
187498,187498,0,-83.9079970424,40.9133358817,187498
187499,187499,0,-83.8486383839,40.9076561028,187499
187500,187500,0,-83.7892892573,40.9019486906,187500
187501,187501,0,-83.7299497065,40.8962136519,187501
187502,187502,0,-83.6706197755,40.8904509939,187502
187503,187503,0,-83.6112995083,40.8846607235,187503
187504,187504,0,-83.5519889486,40.8788428479,187504
187505,187505,0,-83.4926881403,40.8729973741,187505
187506,187506,0,-83.4333971271,40.8671243093,187506
187507,187507,0,-83.3741159528,40.8612236606,187507
187508,187508,0,-83.314844661,40.8552954353,187508
187509,187509,0,-83.2555832953,40.8493396406,187509
187510,187510,0,-83.1963318994,40.8433562837,187510
187511,187511,0,-83.1370905168,40.8373453719,187511
187512,187512,0,-83.077859191,40.8313069125,187512
187513,187513,0,-83.0186379653,40.8252409129,187513
187514,187514,0,-82.9594268833,40.8191473804,187514
187515,187515,0,-82.9002259883,40.8130263224,187515
187516,187516,0,-82.8410353235,40.8068777464,187516
187517,187517,0,-82.7818549323,40.8007016599,187517
187518,187518,0,-82.7226848578,40.7944980702,187518
187519,187519,0,-82.6635251432,40.788266985,187519
188317,188317,0,-84.7924409425,41.0395558494,188317
188318,188318,0,-84.7329078682,41.0342878984,188318
